method,p,rep,rho,rho_tilde,dataset,tier,method_class
HBOS,0.01,11,0.4,0.6624332555569157,smtp,T3,II
HBOS,0.01,12,0.4,0.7753357901974002,smtp,T3,II
HBOS,0.01,13,0.3076923076923077,0.6863591570376683,smtp,T3,II
HBOS,0.01,14,0.4,0.5927022045025415,smtp,T3,II
HBOS,0.01,15,0.6,0.6729448961712022,smtp,T3,II
HBOS,0.01,16,0.6,0.5889293057412505,smtp,T3,II
HBOS,0.01,17,0.6,0.6085293454855518,smtp,T3,II
HBOS,0.01,18,0.8,0.7768323491330145,smtp,T3,II
HBOS,0.01,19,0.4,0.5191642378004413,smtp,T3,II
HBOS,0.05,0,0.5490196078431373,0.7111268127463315,smtp,T3,II
HBOS,0.05,1,0.75,0.8682520327890443,smtp,T3,II
HBOS,0.05,2,0.5490196078431373,0.6749768124585787,smtp,T3,II
HBOS,0.05,3,0.5769230769230769,0.7821816680524751,smtp,T3,II
HBOS,0.05,4,0.72,0.7345595895813517,smtp,T3,II
HBOS,0.05,5,0.6415094339622641,0.8760529543238906,smtp,T3,II
HBOS,0.05,6,0.5882352941176471,0.7646397160765133,smtp,T3,II
HBOS,0.05,7,0.6,0.5927080917601759,smtp,T3,II
HBOS,0.05,8,0.5384615384615384,0.601476792898318,smtp,T3,II
HBOS,0.05,9,0.5714285714285714,0.7984161675615228,smtp,T3,II
HBOS,0.05,10,0.5925925925925926,0.753369903241816,smtp,T3,II
HBOS,0.05,11,0.6,0.7464566109374569,smtp,T3,II
HBOS,0.05,12,0.52,0.6263053107288179,smtp,T3,II
HBOS,0.05,13,0.76,0.8220344099584729,smtp,T3,II
HBOS,0.05,14,0.5769230769230769,0.7972886593664181,smtp,T3,II
HBOS,0.05,15,0.48148148148148145,0.6503302390311224,smtp,T3,II
HBOS,0.05,16,0.5660377358490566,0.6935208363052873,smtp,T3,II
HBOS,0.05,17,0.5490196078431373,0.7894155524001739,smtp,T3,II
HBOS,0.05,18,0.6923076923076923,0.6462472820619326,smtp,T3,II
HBOS,0.05,19,0.6153846153846154,0.7040318904664393,smtp,T3,II
HBOS,0.1,0,0.6019417475728155,0.7527980792111327,smtp,T3,II
HBOS,0.1,1,0.5714285714285714,0.733277238934652,smtp,T3,II
HBOS,0.1,2,0.5192307692307693,0.7918505774185486,smtp,T3,II
HBOS,0.1,3,0.5333333333333333,0.7551659259932232,smtp,T3,II
HBOS,0.1,4,0.6538461538461539,0.8470305451341896,smtp,T3,II
HBOS,0.1,5,0.6346153846153846,0.6614662909008895,smtp,T3,II
HBOS,0.1,6,0.5490196078431373,0.6744791723832395,smtp,T3,II
HBOS,0.1,7,0.5,0.6233644058780645,smtp,T3,II
HBOS,0.1,8,0.6476190476190476,0.6774203137906093,smtp,T3,II
HBOS,0.1,9,0.6486486486486487,0.7549065042485243,smtp,T3,II
HBOS,0.1,10,0.5523809523809524,0.8118523932616103,smtp,T3,II
HBOS,0.1,11,0.6226415094339622,0.6954526815404224,smtp,T3,II
HBOS,0.1,12,0.7254901960784313,0.8234575705347003,smtp,T3,II
HBOS,0.1,13,0.5,0.7293225951620523,smtp,T3,II
HBOS,0.1,14,0.7962962962962963,0.8450400970629559,smtp,T3,II
HBOS,0.1,15,0.5961538461538461,0.7235016010224121,smtp,T3,II
HBOS,0.1,16,0.5660377358490566,0.6937165293044981,smtp,T3,II
HBOS,0.1,17,0.7547169811320755,0.8978498865398603,smtp,T3,II
HBOS,0.1,18,0.5714285714285714,0.6490676944784312,smtp,T3,II
HBOS,0.1,19,0.7058823529411765,0.8809742472405094,smtp,T3,II
IForest,0.01,0,0.6,0.9478511404561825,smtp,T3,III
IForest,0.01,1,0.8,0.9701320528211285,smtp,T3,III
IForest,0.01,2,1.0,0.95137938513341,smtp,T3,III
IForest,0.01,3,0.6,0.8292436974789916,smtp,T3,III
IForest,0.01,4,0.8,0.9628331332533012,smtp,T3,III
IForest,0.01,5,0.6,0.9620648259303721,smtp,T3,III
IForest,0.01,6,1.0,0.9642737094837935,smtp,T3,III
IForest,0.01,7,0.8,0.9402641056422568,smtp,T3,III
IForest,0.01,8,0.6,0.83750300120048,smtp,T3,III
IForest,0.01,9,0.8,0.853157262905162,smtp,T3,III
IForest,0.01,10,0.8,0.9834805993084902,smtp,T3,III
IForest,0.01,11,0.8,0.9414165666266506,smtp,T3,III
IForest,0.01,12,0.6,0.9721488595438175,smtp,T3,III
IForest,0.01,13,0.8,0.9420888355342137,smtp,T3,III
IForest,0.01,14,0.4,0.8204081632653061,smtp,T3,III
IForest,0.01,15,0.8,0.970516206482593,smtp,T3,III
IForest,0.01,16,0.8,0.9546698679471788,smtp,T3,III
IForest,0.01,17,1.0,0.9360384153661465,smtp,T3,III
IForest,0.01,18,0.8,0.9196158463385354,smtp,T3,III
IForest,0.01,19,0.2,0.9533253301320528,smtp,T3,III
IForest,0.05,0,0.84,0.9650135573473296,smtp,T3,III
IForest,0.05,1,0.84,0.9668692748251171,smtp,T3,III
IForest,0.05,2,0.88,0.9794325756360456,smtp,T3,III
IForest,0.05,3,0.84,0.9325563342570786,smtp,T3,III
IForest,0.05,4,0.88,0.9705589830277485,smtp,T3,III
IForest,0.05,5,0.88,0.9640345536475101,smtp,T3,III
IForest,0.05,6,0.88,0.9825983575270285,smtp,T3,III
IForest,0.05,7,0.84,0.9702333568729994,smtp,T3,III
IForest,0.05,8,0.84,0.9377275719033824,smtp,T3,III
IForest,0.05,9,0.92,0.9727637725323113,smtp,T3,III
IForest,0.05,10,0.84,0.9694991482741169,smtp,T3,III
IForest,0.05,11,0.8,0.984726716965283,smtp,T3,III
IForest,0.05,12,0.84,0.9727777730844357,smtp,T3,III
IForest,0.05,13,0.96,0.97393056085698,smtp,T3,III
IForest,0.05,14,0.92,0.9674911668919576,smtp,T3,III
IForest,0.05,15,0.8,0.9808350140008691,smtp,T3,III
IForest,0.05,16,0.88,0.9814674438966671,smtp,T3,III
IForest,0.05,17,0.84,0.9718774426442591,smtp,T3,III
IForest,0.05,18,0.8,0.9616300913474873,smtp,T3,III
IForest,0.05,19,0.84,0.868625637114747,smtp,T3,III
IForest,0.1,0,0.86,0.985309678892498,smtp,T3,III
IForest,0.1,1,0.92,0.9723359193846088,smtp,T3,III
IForest,0.1,2,0.92,0.980521008734119,smtp,T3,III
IForest,0.1,3,0.88,0.9712646027136681,smtp,T3,III
IForest,0.1,4,0.94,0.9801663394292717,smtp,T3,III
IForest,0.1,5,0.96,0.9792147078795864,smtp,T3,III
IForest,0.1,6,0.88,0.9791264119892265,smtp,T3,III
IForest,0.1,7,0.86,0.9785557354150326,smtp,T3,III
IForest,0.1,8,0.92,0.9847263544743661,smtp,T3,III
IForest,0.1,9,0.92,0.972153619267972,smtp,T3,III
IForest,0.1,10,0.88,0.9731183150539288,smtp,T3,III
IForest,0.1,11,0.88,0.9696504051325494,smtp,T3,III
IForest,0.1,12,0.9,0.9816985526449253,smtp,T3,III
IForest,0.1,13,0.86,0.9841016323937549,smtp,T3,III
IForest,0.1,14,0.84,0.97173841277948,smtp,T3,III
IForest,0.1,15,0.88,0.9843000172872806,smtp,T3,III
IForest,0.1,16,0.92,0.9871440033196968,smtp,T3,III
IForest,0.1,17,0.9,0.9723904982730915,smtp,T3,III
IForest,0.1,18,0.9,0.9734927730646741,smtp,T3,III
IForest,0.1,19,0.9,0.9794350689592966,smtp,T3,III
LOF,0.01,0,0.2,0.26734182163773806,smtp,T3,IV
LOF,0.01,1,0.0,0.1714657498750622,smtp,T3,IV
LOF,0.01,2,0.6,0.2192409004263567,smtp,T3,IV
LOF,0.01,3,0.0,0.16427565189247056,smtp,T3,IV
LOF,0.01,4,0.6,0.05165674217084602,smtp,T3,IV
LOF,0.01,5,0.2,-0.12599437442433606,smtp,T3,IV
LOF,0.01,6,0.0,0.05485567260839271,smtp,T3,IV
LOF,0.01,7,0.2,-0.11633691406978276,smtp,T3,IV
LOF,0.01,8,0.2,0.39457204893705794,smtp,T3,IV
LOF,0.01,9,0.2,0.2415045306036277,smtp,T3,IV
LOF,0.01,10,0.2,0.23834348731505123,smtp,T3,IV
LOF,0.01,11,0.2,0.03834788060103098,smtp,T3,IV
LOF,0.01,12,0.0,-0.05583785060026544,smtp,T3,IV
LOF,0.01,13,0.0,0.10531135118345834,smtp,T3,IV
LOF,0.01,14,0.2,0.2859543817527011,smtp,T3,IV
LOF,0.01,15,0.6,0.038509577078912394,smtp,T3,IV
LOF,0.01,16,0.2,0.12783779087209823,smtp,T3,IV
LOF,0.01,17,0.2,0.0605887060907684,smtp,T3,IV
LOF,0.01,18,0.2,-0.03691146314287285,smtp,T3,IV
LOF,0.01,19,0.2,0.1510747087317801,smtp,T3,IV
LOF,0.05,0,0.16,0.18898319941170516,smtp,T3,IV
LOF,0.05,1,0.2,0.16572130536321325,smtp,T3,IV
LOF,0.05,2,0.28,0.3362096772974893,smtp,T3,IV
LOF,0.05,3,0.24,0.16365834289823783,smtp,T3,IV
LOF,0.05,4,0.36,0.2063079072068466,smtp,T3,IV
LOF,0.05,5,0.28,0.22407793589706096,smtp,T3,IV
LOF,0.05,6,0.32,0.2853575398464538,smtp,T3,IV
LOF,0.05,7,0.28,0.20682020047583943,smtp,T3,IV
LOF,0.05,8,0.4,0.2785085883515028,smtp,T3,IV
LOF,0.05,9,0.44,0.1652331022255278,smtp,T3,IV
LOF,0.05,10,0.36,0.29456040852696297,smtp,T3,IV
LOF,0.05,11,0.28,0.25942930345746534,smtp,T3,IV
LOF,0.05,12,0.36,0.2776529644234408,smtp,T3,IV
LOF,0.05,13,0.32,0.3130781591393254,smtp,T3,IV
LOF,0.05,14,0.36,0.4004698719961619,smtp,T3,IV
LOF,0.05,15,0.32,0.14860335388728088,smtp,T3,IV
LOF,0.05,16,0.28,0.13534376527692998,smtp,T3,IV
LOF,0.05,17,0.24,0.21392028856513584,smtp,T3,IV
LOF,0.05,18,0.32,0.15722577536054236,smtp,T3,IV
LOF,0.05,19,0.44,0.3177109643829869,smtp,T3,IV
LOF,0.1,0,0.4,0.24770073443019333,smtp,T3,IV
LOF,0.1,1,0.28,0.25048042961810835,smtp,T3,IV
LOF,0.1,2,0.16,0.23011811300012547,smtp,T3,IV
LOF,0.1,3,0.26,0.26957884111117614,smtp,T3,IV
LOF,0.1,4,0.2,0.22938227167401792,smtp,T3,IV
LOF,0.1,5,0.44,0.25502635958490844,smtp,T3,IV
LOF,0.1,6,0.34,0.2718299609417923,smtp,T3,IV
LOF,0.1,7,0.34,0.30361764851728484,smtp,T3,IV
LOF,0.1,8,0.24,0.2838292951601355,smtp,T3,IV
LOF,0.1,9,0.3,0.20881146673940174,smtp,T3,IV
LOF,0.1,10,0.3,0.3360389877276285,smtp,T3,IV
LOF,0.1,11,0.24,0.25894126385095206,smtp,T3,IV
LOF,0.1,12,0.22,0.2193243169038473,smtp,T3,IV
LOF,0.1,13,0.28,0.291916658984828,smtp,T3,IV
LOF,0.1,14,0.3,0.18565745169780476,smtp,T3,IV
LOF,0.1,15,0.28,0.24259352179722016,smtp,T3,IV
LOF,0.1,16,0.34,0.2861347334232545,smtp,T3,IV
LOF,0.1,17,0.26,0.3035463042963436,smtp,T3,IV
LOF,0.1,18,0.28,0.31076141299952176,smtp,T3,IV
LOF,0.1,19,0.3,0.356636291032422,smtp,T3,IV
KNN,0.01,0,0.6,0.6570461274760364,smtp,T3,IV
KNN,0.01,1,0.4,0.7689278480201314,smtp,T3,IV
KNN,0.01,2,1.0,0.6788003955469796,smtp,T3,IV
KNN,0.01,3,0.8,0.6272240513787832,smtp,T3,IV
KNN,0.01,4,0.6,0.7413259077508826,smtp,T3,IV
KNN,0.01,5,0.8,0.7724926185191875,smtp,T3,IV
KNN,0.01,6,0.6,0.6733576650099802,smtp,T3,IV
KNN,0.01,7,0.6,0.6705404968533765,smtp,T3,IV
KNN,0.01,8,0.6,0.80817345996888,smtp,T3,IV
KNN,0.01,9,0.4,0.6988113869552764,smtp,T3,IV
KNN,0.01,10,0.6,0.8045529918954704,smtp,T3,IV
KNN,0.01,11,0.6,0.810853649739048,smtp,T3,IV
KNN,0.01,12,0.6,0.7244086977412817,smtp,T3,IV
KNN,0.01,13,0.4,0.8011813896629487,smtp,T3,IV
KNN,0.01,14,0.7272727272727273,0.7789650674465388,smtp,T3,IV
KNN,0.01,15,0.4,0.733467803411989,smtp,T3,IV
KNN,0.01,16,0.6,0.6423340183167358,smtp,T3,IV
KNN,0.01,17,0.6,0.7932094355369492,smtp,T3,IV
KNN,0.01,18,0.4,0.7586140678072611,smtp,T3,IV
KNN,0.01,19,0.4,0.6970177240045576,smtp,T3,IV
KNN,0.05,0,0.6,0.8199196463320443,smtp,T3,IV
KNN,0.05,1,0.72,0.8481178243388816,smtp,T3,IV
KNN,0.05,2,0.6666666666666666,0.8376501566417704,smtp,T3,IV
KNN,0.05,3,0.64,0.8516258344115192,smtp,T3,IV
KNN,0.05,4,0.64,0.8646061578000989,smtp,T3,IV
KNN,0.05,5,0.56,0.8591842169668298,smtp,T3,IV
KNN,0.05,6,0.68,0.8295018958512955,smtp,T3,IV
KNN,0.05,7,0.76,0.819598965027517,smtp,T3,IV
KNN,0.05,8,0.72,0.8554462030740216,smtp,T3,IV
KNN,0.05,9,0.76,0.8767370604708378,smtp,T3,IV
KNN,0.05,10,0.7450980392156863,0.8476377396449246,smtp,T3,IV
KNN,0.05,11,0.68,0.8779087393884646,smtp,T3,IV
KNN,0.05,12,0.6,0.8335736899661602,smtp,T3,IV
KNN,0.05,13,0.6,0.8381049827557926,smtp,T3,IV
KNN,0.05,14,0.72,0.8846713758866203,smtp,T3,IV
KNN,0.05,15,0.64,0.8460389391780063,smtp,T3,IV
KNN,0.05,16,0.56,0.8409531994450078,smtp,T3,IV
KNN,0.05,17,0.64,0.8703737375560175,smtp,T3,IV
KNN,0.05,18,0.68,0.8395624300800516,smtp,T3,IV
KNN,0.05,19,0.68,0.8517291187782627,smtp,T3,IV
KNN,0.1,0,0.7,0.8903835313639991,smtp,T3,IV
KNN,0.1,1,0.58,0.8866900402272108,smtp,T3,IV
KNN,0.1,2,0.6,0.9032700820402683,smtp,T3,IV
KNN,0.1,3,0.5544554455445545,0.8843587078902387,smtp,T3,IV
KNN,0.1,4,0.66,0.8968022424184008,smtp,T3,IV
KNN,0.1,5,0.7,0.8899326702918914,smtp,T3,IV
KNN,0.1,6,0.7,0.875869416479492,smtp,T3,IV
KNN,0.1,7,0.7,0.8897274960575497,smtp,T3,IV
KNN,0.1,8,0.7,0.8928262409751225,smtp,T3,IV
KNN,0.1,9,0.62,0.889105023299715,smtp,T3,IV
KNN,0.1,10,0.66,0.8915150094636144,smtp,T3,IV
KNN,0.1,11,0.74,0.8849687643161984,smtp,T3,IV
KNN,0.1,12,0.6,0.899542836088879,smtp,T3,IV
KNN,0.1,13,0.68,0.8855315570061021,smtp,T3,IV
KNN,0.1,14,0.62,0.8866262429454729,smtp,T3,IV
KNN,0.1,15,0.66,0.8962665405863093,smtp,T3,IV
KNN,0.1,16,0.68,0.9014815662467904,smtp,T3,IV
KNN,0.1,17,0.68,0.8884018597600649,smtp,T3,IV
KNN,0.1,18,0.64,0.8741864648674252,smtp,T3,IV
KNN,0.1,19,0.74,0.8890093721939312,smtp,T3,IV
OCSVM,0.01,0,0.8,0.9765666266506603,smtp,T3,IV
OCSVM,0.01,1,1.0,0.9598559423769507,smtp,T3,IV
OCSVM,0.01,2,1.0,0.8529651860744298,smtp,T3,IV
OCSVM,0.01,3,1.0,0.9580312124849939,smtp,T3,IV
OCSVM,0.01,4,1.0,0.9857863145258102,smtp,T3,IV
OCSVM,0.01,5,1.0,0.962641056422569,smtp,T3,IV
OCSVM,0.01,6,0.8,0.9653301320528209,smtp,T3,IV
OCSVM,0.01,7,1.0,0.9422809123649459,smtp,T3,IV
OCSVM,0.01,8,1.0,0.9856902761104441,smtp,T3,IV
OCSVM,0.01,9,1.0,0.954765906362545,smtp,T3,IV
OCSVM,0.01,10,1.0,0.9844410295812525,smtp,T3,IV
OCSVM,0.01,11,1.0,0.9227851140456182,smtp,T3,IV
OCSVM,0.01,12,1.0,0.9243217286914766,smtp,T3,IV
OCSVM,0.01,13,1.0,0.946986794717887,smtp,T3,IV
OCSVM,0.01,14,1.0,0.8669867947178871,smtp,T3,IV
OCSVM,0.01,15,1.0,0.9769507803121248,smtp,T3,IV
OCSVM,0.01,16,1.0,0.9045378151260504,smtp,T3,IV
OCSVM,0.01,17,1.0,0.9029051620648259,smtp,T3,IV
OCSVM,0.01,18,0.8,0.9126050420168067,smtp,T3,IV
OCSVM,0.01,19,0.8,0.7991836734693877,smtp,T3,IV
OCSVM,0.05,0,1.0,0.9883530891770129,smtp,T3,IV
OCSVM,0.05,1,1.0,0.9991213939423029,smtp,T3,IV
OCSVM,0.05,2,1.0,0.9620778572457158,smtp,T3,IV
OCSVM,0.05,3,1.0,0.9799541035680328,smtp,T3,IV
OCSVM,0.05,4,1.0,0.9556311620985936,smtp,T3,IV
OCSVM,0.05,5,0.96,0.9974025824413191,smtp,T3,IV
OCSVM,0.05,6,0.96,0.9271478623905771,smtp,T3,IV
OCSVM,0.05,7,1.0,0.9616185858973744,smtp,T3,IV
OCSVM,0.05,8,1.0,0.9942283876542024,smtp,T3,IV
OCSVM,0.05,9,1.0,0.9867295105763012,smtp,T3,IV
OCSVM,0.05,10,1.0,0.9883131570105121,smtp,T3,IV
OCSVM,0.05,11,1.0,0.987762487500595,smtp,T3,IV
OCSVM,0.05,12,1.0,0.9771316661066577,smtp,T3,IV
OCSVM,0.05,13,1.0,0.9810400806412902,smtp,T3,IV
OCSVM,0.05,14,1.0,0.9997519320309123,smtp,T3,IV
OCSVM,0.05,15,1.0,0.9697902366437863,smtp,T3,IV
OCSVM,0.05,16,1.0,0.9972412998607976,smtp,T3,IV
OCSVM,0.05,17,1.0,0.9529684454350098,smtp,T3,IV
OCSVM,0.05,18,1.0,0.9894943599097584,smtp,T3,IV
OCSVM,0.05,19,0.96,0.9821752028032448,smtp,T3,IV
OCSVM,0.1,0,0.98,0.9946969385332072,smtp,T3,IV
OCSVM,0.1,1,1.0,0.9795839813559564,smtp,T3,IV
OCSVM,0.1,2,0.98,0.9885549296703552,smtp,T3,IV
OCSVM,0.1,3,1.0,0.977311845247381,smtp,T3,IV
OCSVM,0.1,4,1.0,0.9793567484361176,smtp,T3,IV
OCSVM,0.1,5,0.98,0.959692700836053,smtp,T3,IV
OCSVM,0.1,6,0.98,0.9773185652742611,smtp,T3,IV
OCSVM,0.1,7,1.0,0.9983635772972127,smtp,T3,IV
OCSVM,0.1,8,0.98,0.9951342203033238,smtp,T3,IV
OCSVM,0.1,9,0.98,0.998181176637403,smtp,T3,IV
OCSVM,0.1,10,1.0,0.9860185994032902,smtp,T3,IV
OCSVM,0.1,11,1.0,0.9987229068916273,smtp,T3,IV
OCSVM,0.1,12,1.0,0.980137616550466,smtp,T3,IV
OCSVM,0.1,13,1.0,0.9947770028573075,smtp,T3,IV
OCSVM,0.1,14,0.98,0.995489805959224,smtp,T3,IV
OCSVM,0.1,15,1.0,0.9819525038100152,smtp,T3,IV
OCSVM,0.1,16,1.0,0.9987948111792448,smtp,T3,IV
OCSVM,0.1,17,1.0,0.9986784586504006,smtp,T3,IV
OCSVM,0.1,18,1.0,0.9963471852134058,smtp,T3,IV
OCSVM,0.1,19,1.0,0.9864333204308805,smtp,T3,IV
Mahalanobis,0.01,0,0.6,0.8729411764705882,smtp,T3,IV
Mahalanobis,0.01,1,0.8,0.9044417767106842,smtp,T3,IV
Mahalanobis,0.01,2,0.8,0.8274189675870347,smtp,T3,IV
Mahalanobis,0.01,3,0.4,0.8692917166866746,smtp,T3,IV
Mahalanobis,0.01,4,0.6,0.8956062424969988,smtp,T3,IV
Mahalanobis,0.01,5,0.4,0.720720288115246,smtp,T3,IV
Mahalanobis,0.01,6,0.8,0.9445858343337334,smtp,T3,IV
Mahalanobis,0.01,7,1.0,0.9742617046818728,smtp,T3,IV
Mahalanobis,0.01,8,0.4,0.8155102040816327,smtp,T3,IV
Mahalanobis,0.01,9,1.0,0.7474189675870347,smtp,T3,IV
Mahalanobis,0.01,10,0.8,0.9579331540530158,smtp,T3,IV
Mahalanobis,0.01,11,0.8,0.8078271308523409,smtp,T3,IV
Mahalanobis,0.01,12,0.8,0.963985594237695,smtp,T3,IV
Mahalanobis,0.01,13,0.6,0.8624729891956783,smtp,T3,IV
Mahalanobis,0.01,14,0.2,0.5209603841536614,smtp,T3,IV
Mahalanobis,0.01,15,1.0,0.9176950780312124,smtp,T3,IV
Mahalanobis,0.01,16,0.8,0.8356782713085233,smtp,T3,IV
Mahalanobis,0.01,17,0.6,0.9637935174069627,smtp,T3,IV
Mahalanobis,0.01,18,0.8,0.9352701080432172,smtp,T3,IV
Mahalanobis,0.01,19,0.6,0.8130132052821128,smtp,T3,IV
Mahalanobis,0.05,0,1.0,0.9950770393422125,smtp,T3,IV
Mahalanobis,0.05,1,0.92,0.9670515048240772,smtp,T3,IV
Mahalanobis,0.05,2,0.92,0.9700490567849084,smtp,T3,IV
Mahalanobis,0.05,3,0.92,0.9836927888226519,smtp,T3,IV
Mahalanobis,0.05,4,0.84,0.963394998319973,smtp,T3,IV
Mahalanobis,0.05,5,0.92,0.9493588057408919,smtp,T3,IV
Mahalanobis,0.05,6,0.96,0.9599542878910526,smtp,T3,IV
Mahalanobis,0.05,7,0.96,0.991949695195123,smtp,T3,IV
Mahalanobis,0.05,8,0.88,0.9649425430806893,smtp,T3,IV
Mahalanobis,0.05,9,0.92,0.9900542370486196,smtp,T3,IV
Mahalanobis,0.05,10,0.96,0.9948604617673883,smtp,T3,IV
Mahalanobis,0.05,11,0.84,0.987580468518396,smtp,T3,IV
Mahalanobis,0.05,12,0.96,0.978867373877982,smtp,T3,IV
Mahalanobis,0.05,13,0.88,0.9714314789036623,smtp,T3,IV
Mahalanobis,0.05,14,0.92,0.9624288388614216,smtp,T3,IV
Mahalanobis,0.05,15,0.88,0.9831590265444246,smtp,T3,IV
Mahalanobis,0.05,16,0.92,0.9856427782844526,smtp,T3,IV
Mahalanobis,0.05,17,0.84,0.9456469814801446,smtp,T3,IV
Mahalanobis,0.05,18,0.88,0.9865705371285939,smtp,T3,IV
Mahalanobis,0.05,19,0.88,0.960816781068497,smtp,T3,IV
Mahalanobis,0.1,0,0.92,0.9886925942276213,smtp,T3,IV
Mahalanobis,0.1,1,0.92,0.9911032599859964,smtp,T3,IV
Mahalanobis,0.1,2,0.96,0.9786028573843666,smtp,T3,IV
Mahalanobis,0.1,3,0.88,0.9798068952275808,smtp,T3,IV
Mahalanobis,0.1,4,0.94,0.9449677772295623,smtp,T3,IV
Mahalanobis,0.1,5,0.98,0.9602219509784574,smtp,T3,IV
Mahalanobis,0.1,6,0.92,0.9697904071616285,smtp,T3,IV
Mahalanobis,0.1,7,0.86,0.9802631831579982,smtp,T3,IV
Mahalanobis,0.1,8,0.96,0.9961820645449974,smtp,T3,IV
Mahalanobis,0.1,9,0.98,0.994861195198118,smtp,T3,IV
Mahalanobis,0.1,10,0.9,0.9852287082058108,smtp,T3,IV
Mahalanobis,0.1,11,0.94,0.9913724454897818,smtp,T3,IV
Mahalanobis,0.1,12,0.92,0.9623942495769983,smtp,T3,IV
Mahalanobis,0.1,13,0.9,0.9892532364971012,smtp,T3,IV
Mahalanobis,0.1,14,0.9,0.978129768519074,smtp,T3,IV
Mahalanobis,0.1,15,0.96,0.9941915927663709,smtp,T3,IV
Mahalanobis,0.1,16,0.88,0.9801791847167388,smtp,T3,IV
Mahalanobis,0.1,17,0.86,0.9724702565595986,smtp,T3,IV
Mahalanobis,0.1,18,0.92,0.9872967485772383,smtp,T3,IV
Mahalanobis,0.1,19,0.86,0.9679990369240552,smtp,T3,IV
KMeans,0.01,0,0.4,0.4095558223289315,smtp,T3,IV
KMeans,0.01,1,0.6,0.4987755102040816,smtp,T3,IV
KMeans,0.01,2,0.2,0.5435904825212095,smtp,T3,IV
KMeans,0.01,3,0.0,0.3856995367146956,smtp,T3,IV
KMeans,0.01,4,0.4,0.4528800212594988,smtp,T3,IV
KMeans,0.01,5,0.6,0.545991500553547,smtp,T3,IV
KMeans,0.01,6,0.6,0.5130852340936374,smtp,T3,IV
KMeans,0.01,7,0.4,0.22283587626090876,smtp,T3,IV
KMeans,0.01,8,0.4,0.22391894169579504,smtp,T3,IV
KMeans,0.01,9,0.2,0.19318127250900358,smtp,T3,IV
KMeans,0.01,10,0.0,0.662424664632575,smtp,T3,IV
KMeans,0.01,11,0.2,0.37690276110444176,smtp,T3,IV
KMeans,0.01,12,0.0,0.27810594182929543,smtp,T3,IV
KMeans,0.01,13,0.2,0.7956973759166467,smtp,T3,IV
KMeans,0.01,14,0.36363636363636365,0.7047468128517024,smtp,T3,IV
KMeans,0.01,15,0.6,0.4944656535795843,smtp,T3,IV
KMeans,0.01,16,0.6,0.5236140124921616,smtp,T3,IV
KMeans,0.01,17,0.4,0.3519892435406771,smtp,T3,IV
KMeans,0.01,18,0.6,0.40244897959183673,smtp,T3,IV
KMeans,0.01,19,0.4,0.5039615846338535,smtp,T3,IV
KMeans,0.05,0,0.8,0.8688802837345686,smtp,T3,IV
KMeans,0.05,1,0.56,0.6598926702827245,smtp,T3,IV
KMeans,0.05,2,0.68,0.8300089281428502,smtp,T3,IV
KMeans,0.05,3,0.68,0.7589561787380322,smtp,T3,IV
KMeans,0.05,4,0.72,0.6556962511400182,smtp,T3,IV
KMeans,0.05,5,0.56,0.7327708923342773,smtp,T3,IV
KMeans,0.05,6,0.76,0.6442496593864192,smtp,T3,IV
KMeans,0.05,7,0.84,0.8607268968899302,smtp,T3,IV
KMeans,0.05,8,0.52,0.7549664474631593,smtp,T3,IV
KMeans,0.05,9,0.72,0.8497007054963587,smtp,T3,IV
KMeans,0.05,10,0.68,0.8974386593267882,smtp,T3,IV
KMeans,0.05,11,0.76,0.8590028739030858,smtp,T3,IV
KMeans,0.05,12,0.68,0.7601966111457783,smtp,T3,IV
KMeans,0.05,13,0.72,0.6614348389574233,smtp,T3,IV
KMeans,0.05,14,0.64,0.8129997599961599,smtp,T3,IV
KMeans,0.05,15,0.64,0.8697673882782123,smtp,T3,IV
KMeans,0.05,16,0.88,0.8061521624345989,smtp,T3,IV
KMeans,0.05,17,0.72,0.816995657656855,smtp,T3,IV
KMeans,0.05,18,0.52,0.6761514904238467,smtp,T3,IV
KMeans,0.05,19,0.76,0.7172209475351605,smtp,T3,IV
KMeans,0.1,0,0.72,0.8904040363555392,smtp,T3,IV
KMeans,0.1,1,0.66,0.7770201853777103,smtp,T3,IV
KMeans,0.1,2,0.74,0.7030174218145234,smtp,T3,IV
KMeans,0.1,3,0.5,0.604944115776463,smtp,T3,IV
KMeans,0.1,4,0.66,0.8655818878754822,smtp,T3,IV
KMeans,0.1,5,0.74,0.7801453820285064,smtp,T3,IV
KMeans,0.1,6,0.58,0.8868641234564939,smtp,T3,IV
KMeans,0.1,7,0.52,0.7675455118664166,smtp,T3,IV
KMeans,0.1,8,0.78,0.9339577806610959,smtp,T3,IV
KMeans,0.1,9,0.7,0.697621335971168,smtp,T3,IV
KMeans,0.1,10,0.66,0.6495202452579528,smtp,T3,IV
KMeans,0.1,11,0.72,0.9392755331021322,smtp,T3,IV
KMeans,0.1,12,0.68,0.8428902835611343,smtp,T3,IV
KMeans,0.1,13,0.72,0.6886620997041796,smtp,T3,IV
KMeans,0.1,14,0.64,0.5631434365737462,smtp,T3,IV
KMeans,0.1,15,0.72,0.7172987411949647,smtp,T3,IV
KMeans,0.1,16,0.7,0.9413505814023255,smtp,T3,IV
KMeans,0.1,17,0.76,0.9221205487439812,smtp,T3,IV
KMeans,0.1,18,0.68,0.8022732508566777,smtp,T3,IV
